ID,TYPE,TITLE,DESC,ORG,URL
15120905,API,부산광역시_링크소통정보,"부산광역시 내 링크 소통 정보에 대한 데이터로써 부산광역시의 링크 ID, 도로명, 시점명, 종점명, 속도, 교통량 등의 대한 정보를 제공합니다.",부산광역시,https://www.data.go.kr/data/15120905/openapi.do
15043125,API,한국관광공사_채용정보_현황,한국관광공사 홈페이지에서 등록된 채용 정보를 제공합니다.,한국관광공사,https://www.data.go.kr/data/15043125/openapi.do
15126358,API,한국자산관리공사_국가연체채권 위탁수수료발생 현황 조회서비스,한국자산관리공사에 위탁되는 국가연체채권의 납부 일자 및 납부에 따른 위탁수수료 발생일자를 조회할 수 있는 서비스입니다.,한국자산관리공사,https://www.data.go.kr/data/15126358/openapi.do
15071233,API,국토교통부_자동차종합정보 API서비스,"ㅇ (첨부형API) 자동차등록번호(차량번호)를 입력하여 자동차 기본정보(32건), 제원(70건), 정비이력(16건), 성능점검(56건)을 조회하는 서비스
     별도 항목: 차대번호, 소유주 변경이력 포함

ㅇ (배치성자료) 매월 발생하는 자동차의 신규(49건), 이전(57건), 저당(58건), 말소(49건), 구조변경(47건)의 정보를 기반으로 제공하는 데이터

* 수수료: 첨부형API- 제공하는 항목에 따라 무료 또는 유료(호출건당 최대90원)
                 배치성자료- 유료(Byte 당 0.0005원)",국토교통부,https://www.data.go.kr/data/15071233/openapi.do
15126330,API,서울시설공단_공공자전거 대여이력 정보,"서울특별시 공공자전거 따릉이  대여이력 정보입니다. 

대여건별로 자전거 구분 정보 포함(새싹/일반)하여 대여/반납 정보 등을 상세히 확인 하실 수 있습니다.",서울시설공단,https://www.data.go.kr/data/15126330/openapi.do
15126335,API,한국교통안전공단_운수종사자 자격증 진위여부 확인 API,"성명, 생년월일, 자격증번호 등을 통해 자격증 진위여부와 자격재취득대상을 확인하는 운수종사자 자격증 진위여부 조회 서비스",한국교통안전공단,https://www.data.go.kr/data/15126335/openapi.do
15126266,API,대구광역시_교통소통정보(신),"대구시 각 구간의 구간명, 시작지점명, 도착지점명, 가로명, 거리, 속도 등을 조회하는 실시간 교통소통정보조회서비스",대구광역시,https://www.data.go.kr/data/15126266/openapi.do
15126267,API,대구광역시_돌발 교통정보 조회 서비스(신),"현재 진행중인 돌발의 좌표정보, 돌발유형, 돌발등급, 소통정보, 제보시간, 종료일 등을 조회하는 대구시 실시간 돌발정보조회 서비스",대구광역시,https://www.data.go.kr/data/15126267/openapi.do
15097584,API,기획재정부_국고보조금 정보,"국가가 특정 사업,사무를 장려하기 위해 지방자치단체와 민간에게 지원하는 재원(국고보조금)의 내역 그리고 그 재원을 활용한 보조사업 등의 정보",기획재정부,https://www.data.go.kr/data/15097584/openapi.do
15125024,API,한국환경공단_지하역사 실내공기질 자동측정망 실시간 측정데이터 초미세먼지 정보,"전국 지하역사(17개 철도운영기관, 678개)의 실내공기질 실시간 초미세먼지 정보 개방",한국환경공단,https://www.data.go.kr/data/15125024/openapi.do
15112892,API,"문화체육관광부 국립국어원_한국어 어문 규범 용례 찾기(외래어, 로마자)","문화체육관광부 국립국어원 한국어 어문 규범 누리집의 외래어, 로마자 표기 용례 찾기(https://korean.go.kr/kornorms/example/exampleList.do) 제공 외래어, 로마자 표기 용례 자료에 대한 API 데이터",문화체육관광부 국립국어원,https://www.data.go.kr/data/15112892/openapi.do
15098802,API,농촌진흥청 국립농업과학원_토양도 기반 토양특성 단면정보,"토양환경의  토양도 기반 토양부호별 토양특성 단면정보(심토토성코드,심토자갈함량코드,경사도코드  )를 제공하며, 지번코드(PNU) 값으로 조회함",농촌진흥청 국립농업과학원,https://www.data.go.kr/data/15098802/openapi.do
15098809,API,농촌진흥청 국립농업과학원_토양도 기반 토양특성 상세정보V2,"토양환경의 토양도 기반 토양부호별 토양특성(27종) 정보를 제공하며, 지번코드(PNU) 값으로 조회하도록 함.",농촌진흥청 국립농업과학원,https://www.data.go.kr/data/15098809/openapi.do
3074384,API,건강보험심사평가원_치료재료정보조회서비스,치료재료 급여/비급여목록 및 급여상한금액 정보,건강보험심사평가원,https://www.data.go.kr/data/3074384/openapi.do
3056201,API,부산광역시_실내공기질 실시간 측정 자료,부산 전철대합실 등 10개소 실시간 측정자료,부산광역시,https://www.data.go.kr/data/3056201/openapi.do
